,Date,open,high,low,close,spread
70,2021-06-03 22:00:00+00:00,1.4103551,1.410845,1.4103351,1.410845,0.00013420373
71,2021-06-03 23:00:00+00:00,1.41085,1.4112401,1.4108,1.4108,8.937993e-05
72,2021-06-04 00:00:00+00:00,1.410805,1.41082,1.4095099,1.41045,7.707358e-05
73,2021-06-04 01:00:00+00:00,1.41046,1.4110701,1.40956,1.4098799,8.103889e-05
74,2021-06-04 02:00:00+00:00,1.4098849,1.410445,1.4095149,1.41036,7.014105e-05
75,2021-06-04 03:00:00+00:00,1.41037,1.410555,1.40972,1.40972,7.0465605e-05
76,2021-06-04 04:00:00+00:00,1.409745,1.40979,1.409055,1.4094801,7.31913e-05
77,2021-06-04 05:00:00+00:00,1.4094851,1.4097149,1.4082949,1.4087651,7.163339e-05
78,2021-06-04 06:00:00+00:00,1.4087601,1.41085,1.408535,1.41073,6.7221736e-05
79,2021-06-04 07:00:00+00:00,1.4107051,1.411705,1.409925,1.411495,6.972462e-05
80,2021-06-04 08:00:00+00:00,1.41149,1.413195,1.411125,1.412725,6.6979745e-05
81,2021-06-04 09:00:00+00:00,1.412735,1.413075,1.4121001,1.412715,6.718696e-05
82,2021-06-04 10:00:00+00:00,1.41272,1.4129751,1.4116299,1.4117751,6.885991e-05
83,2021-06-04 11:00:00+00:00,1.4117999,1.4131451,1.411555,1.4130349,6.819106e-05
84,2021-06-04 12:00:00+00:00,1.41302,1.4185901,1.4129801,1.41788,7.341761e-05
85,2021-06-04 13:00:00+00:00,1.417875,1.420045,1.4177101,1.418745,6.064876e-05
86,2021-06-04 14:00:00+00:00,1.41879,1.41939,1.41664,1.41713,6.206561e-05
87,2021-06-04 15:00:00+00:00,1.417125,1.417845,1.416565,1.417345,6.138638e-05
88,2021-06-04 16:00:00+00:00,1.41734,1.4175351,1.41611,1.41634,6.185963e-05
89,2021-06-04 17:00:00+00:00,1.4163499,1.4164851,1.4159,1.41624,6.155503e-05
90,2021-06-04 18:00:00+00:00,1.41623,1.41644,1.41552,1.41617,6.523721e-05
91,2021-06-04 19:00:00+00:00,1.4161601,1.4166651,1.415905,1.416645,6.7011344e-05
92,2021-06-04 20:00:00+00:00,1.41664,1.416775,1.415655,1.41593,0.00016728092
93,2021-06-04 21:00:00+00:00,,,,,
94,2021-06-04 22:00:00+00:00,,,,,
95,2021-06-04 23:00:00+00:00,,,,,
96,2021-06-05 00:00:00+00:00,,,,,
97,2021-06-05 01:00:00+00:00,,,,,
98,2021-06-05 02:00:00+00:00,,,,,
99,2021-06-05 03:00:00+00:00,,,,,
100,2021-06-05 04:00:00+00:00,,,,,
101,2021-06-05 05:00:00+00:00,,,,,
102,2021-06-05 06:00:00+00:00,,,,,
103,2021-06-05 07:00:00+00:00,,,,,
104,2021-06-05 08:00:00+00:00,,,,,
105,2021-06-05 09:00:00+00:00,,,,,
106,2021-06-05 10:00:00+00:00,,,,,
107,2021-06-05 11:00:00+00:00,,,,,
108,2021-06-05 12:00:00+00:00,,,,,
109,2021-06-05 13:00:00+00:00,,,,,
110,2021-06-05 14:00:00+00:00,,,,,
111,2021-06-05 15:00:00+00:00,,,,,
112,2021-06-05 16:00:00+00:00,,,,,
113,2021-06-05 17:00:00+00:00,,,,,
114,2021-06-05 18:00:00+00:00,,,,,
115,2021-06-05 19:00:00+00:00,,,,,
116,2021-06-05 20:00:00+00:00,,,,,
117,2021-06-05 21:00:00+00:00,,,,,
118,2021-06-05 22:00:00+00:00,,,,,
119,2021-06-05 23:00:00+00:00,,,,,
120,2021-06-06 00:00:00+00:00,,,,,
121,2021-06-06 01:00:00+00:00,,,,,
122,2021-06-06 02:00:00+00:00,,,,,
123,2021-06-06 03:00:00+00:00,,,,,
124,2021-06-06 04:00:00+00:00,,,,,
125,2021-06-06 05:00:00+00:00,,,,,
126,2021-06-06 06:00:00+00:00,,,,,
127,2021-06-06 07:00:00+00:00,,,,,
128,2021-06-06 08:00:00+00:00,,,,,
129,2021-06-06 09:00:00+00:00,,,,,
130,2021-06-06 10:00:00+00:00,,,,,
131,2021-06-06 11:00:00+00:00,,,,,
132,2021-06-06 12:00:00+00:00,,,,,
133,2021-06-06 13:00:00+00:00,,,,,
134,2021-06-06 14:00:00+00:00,,,,,
135,2021-06-06 15:00:00+00:00,,,,,
136,2021-06-06 16:00:00+00:00,,,,,
137,2021-06-06 17:00:00+00:00,,,,,
138,2021-06-06 18:00:00+00:00,,,,,
139,2021-06-06 19:00:00+00:00,,,,,
140,2021-06-06 20:00:00+00:00,,,,,
141,2021-06-06 21:00:00+00:00,1.415635,1.417145,1.4151449,1.4158599,0.0004519899
142,2021-06-06 22:00:00+00:00,1.41601,1.41644,1.415655,1.415745,0.00015841032
143,2021-06-06 23:00:00+00:00,1.41574,1.4165599,1.41574,1.41643,9.475409e-05
144,2021-06-07 00:00:00+00:00,1.416425,1.4170351,1.41604,1.4161351,7.8544304e-05
145,2021-06-07 01:00:00+00:00,1.4161451,1.4161849,1.414245,1.4142649,7.3721414e-05
146,2021-06-07 02:00:00+00:00,1.414255,1.414685,1.413885,1.4140351,7.065289e-05
147,2021-06-07 03:00:00+00:00,1.4140301,1.4145651,1.41401,1.414355,7.2871095e-05
148,2021-06-07 04:00:00+00:00,1.41436,1.4149549,1.4139149,1.414645,7.433019e-05
149,2021-06-07 05:00:00+00:00,1.414665,1.41471,1.4133301,1.4133351,7.692403e-05
150,2021-06-07 06:00:00+00:00,1.4133401,1.4133849,1.41114,1.41191,6.7266796e-05
151,2021-06-07 07:00:00+00:00,1.411965,1.4139299,1.411535,1.4135101,6.8504785e-05
152,2021-06-07 08:00:00+00:00,1.413485,1.41436,1.4118099,1.414185,6.729764e-05
153,2021-06-07 09:00:00+00:00,1.41419,1.4145651,1.4130449,1.414485,6.5887056e-05
154,2021-06-07 10:00:00+00:00,1.414515,1.4149799,1.41261,1.41495,6.710532e-05
155,2021-06-07 11:00:00+00:00,1.414945,1.4175501,1.41482,1.417325,6.82574e-05
156,2021-06-07 12:00:00+00:00,1.4173701,1.4180651,1.416695,1.41751,6.820797e-05
157,2021-06-07 13:00:00+00:00,1.417505,1.41817,1.416575,1.416975,6.635689e-05
158,2021-06-07 14:00:00+00:00,1.41697,1.418525,1.416255,1.41681,6.381952e-05
159,2021-06-07 15:00:00+00:00,1.416795,1.4179599,1.4165549,1.4177151,6.531646e-05
160,2021-06-07 16:00:00+00:00,1.4177101,1.41839,1.417685,1.41801,6.2244515e-05
161,2021-06-07 17:00:00+00:00,1.4180701,1.41893,1.417985,1.418855,6.355416e-05
162,2021-06-07 18:00:00+00:00,1.41885,1.41908,1.41836,1.4184201,6.493102e-05
163,2021-06-07 19:00:00+00:00,1.4184151,1.4184949,1.41799,1.418285,6.317427e-05
164,2021-06-07 20:00:00+00:00,1.4182551,1.418345,1.4175849,1.41811,8.928525e-05
165,2021-06-07 21:00:00+00:00,1.4181,1.418405,1.4178901,1.4180701,0.00022712539
166,2021-06-07 22:00:00+00:00,1.418095,1.4181349,1.41769,1.4179499,0.0001321929
167,2021-06-07 23:00:00+00:00,1.417975,1.417975,1.4175401,1.41757,9.803924e-05
168,2021-06-08 00:00:00+00:00,1.4175849,1.4184749,1.416595,1.41705,7.434477e-05
169,2021-06-08 01:00:00+00:00,1.4171,1.4177251,1.416815,1.4170649,7.407158e-05
170,2021-06-08 02:00:00+00:00,1.4170151,1.417405,1.41641,1.416415,7.5646865e-05
171,2021-06-08 03:00:00+00:00,1.4163799,1.4163799,1.41582,1.41605,6.560583e-05
172,2021-06-08 04:00:00+00:00,1.416045,1.416055,1.4156251,1.415725,6.8748064e-05
173,2021-06-08 05:00:00+00:00,1.415715,1.416175,1.41468,1.415055,7.034817e-05
174,2021-06-08 06:00:00+00:00,1.415065,1.41652,1.415035,1.415385,6.859132e-05
175,2021-06-08 07:00:00+00:00,1.41539,1.416525,1.413115,1.413885,6.908264e-05
176,2021-06-08 08:00:00+00:00,1.41388,1.414585,1.4128449,1.4142251,6.757954e-05
177,2021-06-08 09:00:00+00:00,1.4142001,1.4147601,1.4135649,1.41376,6.8606634e-05
178,2021-06-08 10:00:00+00:00,1.4137499,1.414585,1.413135,1.414315,6.992702e-05
179,2021-06-08 11:00:00+00:00,1.414305,1.41547,1.4141049,1.414635,6.684299e-05
180,2021-06-08 12:00:00+00:00,1.41459,1.415745,1.4139249,1.41447,7.009976e-05
181,2021-06-08 13:00:00+00:00,1.4144549,1.415545,1.4120951,1.41238,6.561473e-05
182,2021-06-08 14:00:00+00:00,1.412385,1.41587,1.4123,1.4149201,6.3666586e-05
183,2021-06-08 15:00:00+00:00,1.4149301,1.41524,1.41415,1.41464,6.484447e-05
184,2021-06-08 16:00:00+00:00,1.4146299,1.4153,1.41435,1.4147999,6.3050684e-05
185,2021-06-08 17:00:00+00:00,1.414815,1.4154,1.414645,1.41539,6.362514e-05
186,2021-06-08 18:00:00+00:00,1.415385,1.416445,1.4153299,1.4163599,6.550065e-05
187,2021-06-08 19:00:00+00:00,1.416345,1.4163799,1.415535,1.41564,6.4412205e-05
188,2021-06-08 20:00:00+00:00,1.415645,1.41569,1.41488,1.4154999,9.33958e-05
189,2021-06-08 21:00:00+00:00,1.4156051,1.4156251,1.414715,1.41501,0.00032350546
190,2021-06-08 22:00:00+00:00,1.415,1.415115,1.414685,1.414955,0.00013856632
191,2021-06-08 23:00:00+00:00,1.41495,1.415195,1.41484,1.4149201,8.384531e-05
192,2021-06-09 00:00:00+00:00,1.4149001,1.4160149,1.4147799,1.41598,7.669626e-05
193,2021-06-09 01:00:00+00:00,1.4160099,1.4163251,1.415535,1.4161899,7.4527044e-05
194,2021-06-09 02:00:00+00:00,1.416235,1.41664,1.415725,1.41658,6.956708e-05
195,2021-06-09 03:00:00+00:00,1.416595,1.4168551,1.415925,1.4159751,7.172042e-05
196,2021-06-09 04:00:00+00:00,1.4160149,1.4163549,1.41518,1.415205,6.7014415e-05
197,2021-06-09 05:00:00+00:00,1.4152,1.4159851,1.4151051,1.4156749,6.711839e-05
198,2021-06-09 06:00:00+00:00,1.4156849,1.4182701,1.415365,1.4175651,6.9230875e-05
199,2021-06-09 07:00:00+00:00,1.4175601,1.4182601,1.4165449,1.41727,6.929363e-05
200,2021-06-09 08:00:00+00:00,1.417285,1.418915,1.41727,1.418555,6.830785e-05
201,2021-06-09 09:00:00+00:00,1.41856,1.4186549,1.4169049,1.4175451,6.718267e-05
202,2021-06-09 10:00:00+00:00,1.4175501,1.4182651,1.417155,1.41733,7.759777e-05
203,2021-06-09 11:00:00+00:00,1.417325,1.41782,1.416475,1.4174199,7.751967e-05
204,2021-06-09 12:00:00+00:00,1.4174399,1.41752,1.4131501,1.413445,7.3870426e-05
205,2021-06-09 13:00:00+00:00,1.41345,1.415985,1.413265,1.41425,6.9921254e-05
206,2021-06-09 14:00:00+00:00,1.414255,1.414875,1.41142,1.41267,6.41487e-05
207,2021-06-09 15:00:00+00:00,1.4126899,1.412895,1.411485,1.412355,5.8760284e-05
208,2021-06-09 16:00:00+00:00,1.4123499,1.4125199,1.4112,1.41137,6.369183e-05
209,2021-06-09 17:00:00+00:00,1.411365,1.4119301,1.4112799,1.411555,6.934407e-05
210,2021-06-09 18:00:00+00:00,1.4115651,1.41177,1.4112101,1.4115651,6.5648135e-05
211,2021-06-09 19:00:00+00:00,1.41155,1.4116,1.411,1.41108,6.673969e-05
212,2021-06-09 20:00:00+00:00,1.41107,1.411725,1.411005,1.4116249,0.00010537371
213,2021-06-09 21:00:00+00:00,1.411515,1.41161,1.411365,1.41153,0.0002697028
214,2021-06-09 22:00:00+00:00,1.411565,1.411665,1.411005,1.41116,0.0001107679
215,2021-06-09 23:00:00+00:00,1.41116,1.41118,1.410985,1.4111149,9.5525706e-05
216,2021-06-10 00:00:00+00:00,1.4111199,1.4114699,1.41097,1.4110651,8.385042e-05
217,2021-06-10 01:00:00+00:00,1.4110601,1.4124999,1.411,1.411885,7.706351e-05
218,2021-06-10 02:00:00+00:00,1.41187,1.4119799,1.4112849,1.411375,7.489129e-05
219,2021-06-10 03:00:00+00:00,1.411365,1.4119849,1.411315,1.411855,7.708212e-05
220,2021-06-10 04:00:00+00:00,1.41186,1.41186,1.410475,1.410775,7.599242e-05
221,2021-06-10 05:00:00+00:00,1.410805,1.4112101,1.410545,1.4111049,7.1762246e-05
222,2021-06-10 06:00:00+00:00,1.4110999,1.41165,1.41014,1.4110899,7.5171236e-05
223,2021-06-10 07:00:00+00:00,1.4110451,1.41118,1.40733,1.4087901,7.7277226e-05
224,2021-06-10 08:00:00+00:00,1.4087851,1.4091201,1.407655,1.4088249,7.649345e-05
225,2021-06-10 09:00:00+00:00,1.4088099,1.4101601,1.40879,1.4098351,7.880221e-05
226,2021-06-10 10:00:00+00:00,1.4098101,1.410435,1.40915,1.409665,7.191138e-05
227,2021-06-10 11:00:00+00:00,1.4096749,1.41102,1.409055,1.41014,7.255019e-05
228,2021-06-10 12:00:00+00:00,1.410145,1.41505,1.40852,1.414825,7.309153e-05
229,2021-06-10 13:00:00+00:00,1.41486,1.415715,1.41202,1.4153,6.650955e-05
230,2021-06-10 14:00:00+00:00,1.4153099,1.41717,1.414185,1.4142649,6.667158e-05
231,2021-06-10 15:00:00+00:00,1.414245,1.4166551,1.414165,1.41646,6.8011024e-05
232,2021-06-10 16:00:00+00:00,1.41645,1.417055,1.4156201,1.4165399,6.666204e-05
233,2021-06-10 17:00:00+00:00,1.4165449,1.4173551,1.41625,1.41696,6.7633824e-05
234,2021-06-10 18:00:00+00:00,1.416965,1.4172649,1.416615,1.4170899,6.920918e-05
235,2021-06-10 19:00:00+00:00,1.4170749,1.417625,1.416685,1.41678,6.682446e-05
236,2021-06-10 20:00:00+00:00,1.416775,1.41783,1.4167349,1.417655,8.194113e-05
237,2021-06-10 21:00:00+00:00,1.417675,1.41775,1.416645,1.417595,0.00022931992
238,2021-06-10 22:00:00+00:00,1.4176149,1.4177749,1.4170849,1.41729,0.00013107863
239,2021-06-10 23:00:00+00:00,1.41733,1.4175501,1.4168899,1.4170351,9.48058e-05
240,2021-06-11 00:00:00+00:00,1.4170451,1.417845,1.4168351,1.417135,8.2943036e-05
241,2021-06-11 01:00:00+00:00,1.41715,1.417835,1.416995,1.4177451,8.5457934e-05
242,2021-06-11 02:00:00+00:00,1.4177351,1.41784,1.4168351,1.4177351,8.017155e-05
243,2021-06-11 03:00:00+00:00,1.417745,1.4179349,1.4175301,1.417875,8.55534e-05
244,2021-06-11 04:00:00+00:00,1.41787,1.418455,1.41783,1.418195,8.1421706e-05
245,2021-06-11 05:00:00+00:00,1.41819,1.418535,1.4171951,1.41727,7.957058e-05
246,2021-06-11 06:00:00+00:00,1.41728,1.41836,1.416745,1.4172399,7.906673e-05
247,2021-06-11 07:00:00+00:00,1.417215,1.417495,1.416005,1.41674,7.132831e-05
248,2021-06-11 08:00:00+00:00,1.4167349,1.4170451,1.4152501,1.4156201,7.321031e-05
249,2021-06-11 09:00:00+00:00,1.4156151,1.4164951,1.4147401,1.415,7.278021e-05
250,2021-06-11 10:00:00+00:00,1.41501,1.4165299,1.41419,1.4159551,7.06403e-05
251,2021-06-11 11:00:00+00:00,1.41594,1.4165599,1.41488,1.415175,6.866317e-05
252,2021-06-11 12:00:00+00:00,1.41518,1.41587,1.413975,1.4140501,6.576575e-05
253,2021-06-11 13:00:00+00:00,1.4140451,1.415025,1.4121549,1.412435,6.497303e-05
254,2021-06-11 14:00:00+00:00,1.41243,1.41319,1.4107001,1.412305,6.395031e-05
255,2021-06-11 15:00:00+00:00,1.4123,1.4126799,1.410505,1.4112699,6.478741e-05
256,2021-06-11 16:00:00+00:00,1.4112599,1.411315,1.410275,1.41055,6.4930566e-05
257,2021-06-11 17:00:00+00:00,1.410545,1.410555,1.40957,1.410385,6.5791915e-05
258,2021-06-11 18:00:00+00:00,1.4103799,1.410725,1.4097149,1.4107001,6.8100446e-05
259,2021-06-11 19:00:00+00:00,1.410675,1.4117551,1.4105151,1.4116149,7.0504284e-05
260,2021-06-11 20:00:00+00:00,1.41161,1.41188,1.4108751,1.41101,0.00013372024
261,2021-06-11 21:00:00+00:00,,,,,
262,2021-06-11 22:00:00+00:00,,,,,
263,2021-06-11 23:00:00+00:00,,,,,
264,2021-06-12 00:00:00+00:00,,,,,
265,2021-06-12 01:00:00+00:00,,,,,
266,2021-06-12 02:00:00+00:00,,,,,
267,2021-06-12 03:00:00+00:00,,,,,
268,2021-06-12 04:00:00+00:00,,,,,
269,2021-06-12 05:00:00+00:00,,,,,
270,2021-06-12 06:00:00+00:00,,,,,
271,2021-06-12 07:00:00+00:00,,,,,
272,2021-06-12 08:00:00+00:00,,,,,
273,2021-06-12 09:00:00+00:00,,,,,
274,2021-06-12 10:00:00+00:00,,,,,
275,2021-06-12 11:00:00+00:00,,,,,
276,2021-06-12 12:00:00+00:00,,,,,
277,2021-06-12 13:00:00+00:00,,,,,
278,2021-06-12 14:00:00+00:00,,,,,
279,2021-06-12 15:00:00+00:00,,,,,
280,2021-06-12 16:00:00+00:00,,,,,
281,2021-06-12 17:00:00+00:00,,,,,
282,2021-06-12 18:00:00+00:00,,,,,
283,2021-06-12 19:00:00+00:00,,,,,
284,2021-06-12 20:00:00+00:00,,,,,
285,2021-06-12 21:00:00+00:00,,,,,
286,2021-06-12 22:00:00+00:00,,,,,
287,2021-06-12 23:00:00+00:00,,,,,
288,2021-06-13 00:00:00+00:00,,,,,
289,2021-06-13 01:00:00+00:00,,,,,
290,2021-06-13 02:00:00+00:00,,,,,
291,2021-06-13 03:00:00+00:00,,,,,
292,2021-06-13 04:00:00+00:00,,,,,
293,2021-06-13 05:00:00+00:00,,,,,
294,2021-06-13 06:00:00+00:00,,,,,
295,2021-06-13 07:00:00+00:00,,,,,
296,2021-06-13 08:00:00+00:00,,,,,
297,2021-06-13 09:00:00+00:00,,,,,
298,2021-06-13 10:00:00+00:00,,,,,
299,2021-06-13 11:00:00+00:00,,,,,
300,2021-06-13 12:00:00+00:00,,,,,
301,2021-06-13 13:00:00+00:00,,,,,
302,2021-06-13 14:00:00+00:00,,,,,
303,2021-06-13 15:00:00+00:00,,,,,
304,2021-06-13 16:00:00+00:00,,,,,
305,2021-06-13 17:00:00+00:00,,,,,
306,2021-06-13 18:00:00+00:00,,,,,
307,2021-06-13 19:00:00+00:00,,,,,
308,2021-06-13 20:00:00+00:00,,,,,
309,2021-06-13 21:00:00+00:00,1.41065,1.41138,1.41065,1.411245,0.0006878491
310,2021-06-13 22:00:00+00:00,1.41134,1.41191,1.4107449,1.4115,0.00024303292
311,2021-06-13 23:00:00+00:00,1.4114499,1.4119301,1.4113951,1.4117651,0.000109470915
312,2021-06-14 00:00:00+00:00,1.4117701,1.411875,1.41068,1.410815,9.266405e-05
313,2021-06-14 01:00:00+00:00,1.4107699,1.411365,1.4105251,1.41103,9.1997645e-05
314,2021-06-14 02:00:00+00:00,1.4110351,1.411835,1.4110351,1.4112251,7.895343e-05
315,2021-06-14 03:00:00+00:00,1.4112201,1.41138,1.410625,1.4111149,8.241518e-05
316,2021-06-14 04:00:00+00:00,1.41108,1.411505,1.41081,1.4112899,7.828659e-05
317,2021-06-14 05:00:00+00:00,1.4112949,1.41154,1.41081,1.4112,8.2644256e-05
318,2021-06-14 06:00:00+00:00,1.411205,1.411655,1.41011,1.4107699,7.63501e-05
319,2021-06-14 07:00:00+00:00,1.4107649,1.41115,1.4093051,1.4102249,7.606004e-05
320,2021-06-14 08:00:00+00:00,1.4102199,1.41028,1.4070251,1.408355,7.280199e-05
321,2021-06-14 09:00:00+00:00,1.40835,1.4098351,1.4078951,1.4091251,7.613319e-05
322,2021-06-14 10:00:00+00:00,1.4091151,1.4109349,1.4084849,1.4107201,7.4021285e-05
323,2021-06-14 11:00:00+00:00,1.4107251,1.41096,1.4097049,1.410125,7.111631e-05
324,2021-06-14 12:00:00+00:00,1.4101651,1.411825,1.4100151,1.4109149,7.243258e-05
325,2021-06-14 13:00:00+00:00,1.4109199,1.412395,1.410805,1.411425,7.379189e-05
326,2021-06-14 14:00:00+00:00,1.41142,1.41218,1.4110949,1.4115901,6.5332315e-05
327,2021-06-14 15:00:00+00:00,1.4116,1.412075,1.410715,1.41151,6.571538e-05
328,2021-06-14 16:00:00+00:00,1.411505,1.41201,1.41125,1.4112599,6.7693494e-05
329,2021-06-14 17:00:00+00:00,1.4112649,1.411505,1.4108651,1.4112251,6.715317e-05
330,2021-06-14 18:00:00+00:00,1.4112351,1.411305,1.410645,1.4106851,6.565443e-05
331,2021-06-14 19:00:00+00:00,1.4106901,1.4112799,1.41062,1.41089,6.946767e-05
332,2021-06-14 20:00:00+00:00,1.4108801,1.410955,1.4103899,1.4108651,9.8121e-05
333,2021-06-14 21:00:00+00:00,1.410845,1.4112101,1.4105301,1.410915,0.00036170098
334,2021-06-14 22:00:00+00:00,1.4108751,1.411005,1.4107,1.4109,0.00018340528
335,2021-06-14 23:00:00+00:00,1.410905,1.41126,1.4107201,1.410955,0.000105791514
